GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
1400000US36047990100,36047990100,"Census Tract 9901, Kings County, New York",,
1400000US36061000100,36061000100,"Census Tract 1, New York County, New York",,
1400000US36061000201,36061000201,"Census Tract 2.01, New York County, New York",23574,5408
1400000US36061000202,36061000202,"Census Tract 2.02, New York County, New York",32068,6133
1400000US36061000500,36061000500,"Census Tract 5, New York County, New York",,
1400000US36061000600,36061000600,"Census Tract 6, New York County, New York",19778,3446
1400000US36061000700,36061000700,"Census Tract 7, New York County, New York",134926,20247
1400000US36061000800,36061000800,"Census Tract 8, New York County, New York",32313,6404
1400000US36061000900,36061000900,"Census Tract 9, New York County, New York",180547,28847
1400000US36061001001,36061001001,"Census Tract 10.01, New York County, New York",79205,17600
1400000US36061001002,36061001002,"Census Tract 10.02, New York County, New York",18977,6312
1400000US36061001200,36061001200,"Census Tract 12, New York County, New York",50399,16681
1400000US36061001300,36061001300,"Census Tract 13, New York County, New York",139281,23608
1400000US36061001401,36061001401,"Census Tract 14.01, New York County, New York",84489,25045
1400000US36061001402,36061001402,"Census Tract 14.02, New York County, New York",29890,9861
1400000US36061001501,36061001501,"Census Tract 15.01, New York County, New York",88528,12508
1400000US36061001502,36061001502,"Census Tract 15.02, New York County, New York",155688,6286
1400000US36061001600,36061001600,"Census Tract 16, New York County, New York",44375,10666
1400000US36061001800,36061001800,"Census Tract 18, New York County, New York",65223,15219
1400000US36061002000,36061002000,"Census Tract 20, New York County, New York",14745,1961
1400000US36061002100,36061002100,"Census Tract 21, New York County, New York",,
1400000US36061002201,36061002201,"Census Tract 22.01, New York County, New York",28791,9161
1400000US36061002202,36061002202,"Census Tract 22.02, New York County, New York",90703,23096
1400000US36061002400,36061002400,"Census Tract 24, New York County, New York",14300,2697
1400000US36061002500,36061002500,"Census Tract 25, New York County, New York",17500,2532
1400000US36061002601,36061002601,"Census Tract 26.01, New York County, New York",57788,18363
1400000US36061002602,36061002602,"Census Tract 26.02, New York County, New York",77212,28610
1400000US36061002700,36061002700,"Census Tract 27, New York County, New York",59688,22681
1400000US36061002800,36061002800,"Census Tract 28, New York County, New York",36470,8586
1400000US36061002900,36061002900,"Census Tract 29, New York County, New York",28861,3510
1400000US36061003001,36061003001,"Census Tract 30.01, New York County, New York",72258,12273
1400000US36061003002,36061003002,"Census Tract 30.02, New York County, New York",53333,10976
1400000US36061003100,36061003100,"Census Tract 31, New York County, New York",202404,49082
1400000US36061003200,36061003200,"Census Tract 32, New York County, New York",68675,23300
1400000US36061003300,36061003300,"Census Tract 33, New York County, New York",193750,76463
1400000US36061003400,36061003400,"Census Tract 34, New York County, New York",75340,8199
1400000US36061003601,36061003601,"Census Tract 36.01, New York County, New York",47759,11839
1400000US36061003602,36061003602,"Census Tract 36.02, New York County, New York",85417,12887
1400000US36061003700,36061003700,"Census Tract 37, New York County, New York",147738,38000
1400000US36061003800,36061003800,"Census Tract 38, New York County, New York",59427,15423
1400000US36061003900,36061003900,"Census Tract 39, New York County, New York",157652,62752
1400000US36061004000,36061004000,"Census Tract 40, New York County, New York",89818,15790
1400000US36061004100,36061004100,"Census Tract 41, New York County, New York",80909,17735
1400000US36061004200,36061004200,"Census Tract 42, New York County, New York",123889,26831
1400000US36061004300,36061004300,"Census Tract 43, New York County, New York",73025,9782
1400000US36061004400,36061004400,"Census Tract 44, New York County, New York",98886,7357
1400000US36061004500,36061004500,"Census Tract 45, New York County, New York",142632,67374
1400000US36061004700,36061004700,"Census Tract 47, New York County, New York",124821,18587
1400000US36061004800,36061004800,"Census Tract 48, New York County, New York",114808,21539
1400000US36061004900,36061004900,"Census Tract 49, New York County, New York",95568,19620
1400000US36061005000,36061005000,"Census Tract 50, New York County, New York",137986,43960
1400000US36061005200,36061005200,"Census Tract 52, New York County, New York",159821,34976
1400000US36061005400,36061005400,"Census Tract 54, New York County, New York",150000,22798
1400000US36061005501,36061005501,"Census Tract 55.01, New York County, New York",160121,20097
1400000US36061005502,36061005502,"Census Tract 55.02, New York County, New York",127465,45973
1400000US36061005600,36061005600,"Census Tract 56, New York County, New York",124321,49134
1400000US36061005700,36061005700,"Census Tract 57, New York County, New York",157176,46665
1400000US36061005800,36061005800,"Census Tract 58, New York County, New York",183988,61552
1400000US36061005900,36061005900,"Census Tract 59, New York County, New York",123859,31861
1400000US36061006000,36061006000,"Census Tract 60, New York County, New York",123563,15332
1400000US36061006100,36061006100,"Census Tract 61, New York County, New York",155960,31640
1400000US36061006200,36061006200,"Census Tract 62, New York County, New York",105170,10066
1400000US36061006300,36061006300,"Census Tract 63, New York County, New York",134512,20005
1400000US36061006400,36061006400,"Census Tract 64, New York County, New York",106179,15794
1400000US36061006500,36061006500,"Census Tract 65, New York County, New York",104384,10356
1400000US36061006600,36061006600,"Census Tract 66, New York County, New York",68500,21342
1400000US36061006700,36061006700,"Census Tract 67, New York County, New York",99671,21512
1400000US36061006800,36061006800,"Census Tract 68, New York County, New York",124070,14062
1400000US36061006900,36061006900,"Census Tract 69, New York County, New York",198636,38033
1400000US36061007000,36061007000,"Census Tract 70, New York County, New York",102939,26773
1400000US36061007100,36061007100,"Census Tract 71, New York County, New York",143462,26477
1400000US36061007200,36061007200,"Census Tract 72, New York County, New York",108362,19040
1400000US36061007300,36061007300,"Census Tract 73, New York County, New York",106522,30687
1400000US36061007400,36061007400,"Census Tract 74, New York County, New York",135588,27917
1400000US36061007500,36061007500,"Census Tract 75, New York County, New York",129924,14058
1400000US36061007600,36061007600,"Census Tract 76, New York County, New York",89583,31932
1400000US36061007700,36061007700,"Census Tract 77, New York County, New York",136731,22132
1400000US36061007800,36061007800,"Census Tract 78, New York County, New York",118866,19479
1400000US36061007900,36061007900,"Census Tract 79, New York County, New York",110543,42001
1400000US36061008000,36061008000,"Census Tract 80, New York County, New York",119167,22822
1400000US36061008100,36061008100,"Census Tract 81, New York County, New York",125625,16745
1400000US36061008200,36061008200,"Census Tract 82, New York County, New York",131769,16452
1400000US36061008300,36061008300,"Census Tract 83, New York County, New York",69485,35855
1400000US36061008400,36061008400,"Census Tract 84, New York County, New York",133142,31581
1400000US36061008601,36061008601,"Census Tract 86.01, New York County, New York",152120,39117
1400000US36061008602,36061008602,"Census Tract 86.02, New York County, New York",,
1400000US36061008603,36061008603,"Census Tract 86.03, New York County, New York",167607,34134
1400000US36061008700,36061008700,"Census Tract 87, New York County, New York",153350,19618
1400000US36061008800,36061008800,"Census Tract 88, New York County, New York",103667,26703
1400000US36061008900,36061008900,"Census Tract 89, New York County, New York",102314,6832
1400000US36061009000,36061009000,"Census Tract 90, New York County, New York",132390,10804
1400000US36061009100,36061009100,"Census Tract 91, New York County, New York",116653,24178
1400000US36061009200,36061009200,"Census Tract 92, New York County, New York",122500,36004
1400000US36061009300,36061009300,"Census Tract 93, New York County, New York",75862,21192
1400000US36061009400,36061009400,"Census Tract 94, New York County, New York",,
1400000US36061009500,36061009500,"Census Tract 95, New York County, New York",141971,31490
1400000US36061009600,36061009600,"Census Tract 96, New York County, New York",126563,51774
1400000US36061009700,36061009700,"Census Tract 97, New York County, New York",51500,16586
1400000US36061009800,36061009800,"Census Tract 98, New York County, New York",134500,34808
1400000US36061009900,36061009900,"Census Tract 99, New York County, New York",126842,25748
1400000US36061010000,36061010000,"Census Tract 100, New York County, New York",106705,26125
1400000US36061010100,36061010100,"Census Tract 101, New York County, New York",148348,29197
1400000US36061010200,36061010200,"Census Tract 102, New York County, New York",167500,62247
1400000US36061010300,36061010300,"Census Tract 103, New York County, New York",98901,11325
1400000US36061010400,36061010400,"Census Tract 104, New York County, New York",120217,20023
1400000US36061010601,36061010601,"Census Tract 106.01, New York County, New York",126607,27215
1400000US36061010602,36061010602,"Census Tract 106.02, New York County, New York",134943,22635
1400000US36061010800,36061010800,"Census Tract 108, New York County, New York",144881,21498
1400000US36061010900,36061010900,"Census Tract 109, New York County, New York",160511,51848
1400000US36061011000,36061011000,"Census Tract 110, New York County, New York",114597,24088
1400000US36061011100,36061011100,"Census Tract 111, New York County, New York",105887,15964
1400000US36061011201,36061011201,"Census Tract 112.01, New York County, New York",135769,33457
1400000US36061011202,36061011202,"Census Tract 112.02, New York County, New York",163750,56431
1400000US36061011203,36061011203,"Census Tract 112.03, New York County, New York",124050,35895
1400000US36061011300,36061011300,"Census Tract 113, New York County, New York",110000,66683
1400000US36061011401,36061011401,"Census Tract 114.01, New York County, New York",233646,43598
1400000US36061011402,36061011402,"Census Tract 114.02, New York County, New York",155353,41220
1400000US36061011500,36061011500,"Census Tract 115, New York County, New York",122143,33153
1400000US36061011600,36061011600,"Census Tract 116, New York County, New York",84038,27446
1400000US36061011700,36061011700,"Census Tract 117, New York County, New York",124964,10351
1400000US36061011800,36061011800,"Census Tract 118, New York County, New York",122537,11777
1400000US36061011900,36061011900,"Census Tract 119, New York County, New York",16394,3400
1400000US36061012000,36061012000,"Census Tract 120, New York County, New York",187292,27330
1400000US36061012100,36061012100,"Census Tract 121, New York County, New York",69507,15029
1400000US36061012200,36061012200,"Census Tract 122, New York County, New York",156827,48814
1400000US36061012400,36061012400,"Census Tract 124, New York County, New York",125466,15796
1400000US36061012500,36061012500,"Census Tract 125, New York County, New York",141875,26322
1400000US36061012600,36061012600,"Census Tract 126, New York County, New York",133878,36968
1400000US36061012700,36061012700,"Census Tract 127, New York County, New York",74236,11438
1400000US36061012800,36061012800,"Census Tract 128, New York County, New York",165049,38404
1400000US36061012900,36061012900,"Census Tract 129, New York County, New York",118954,12629
1400000US36061013000,36061013000,"Census Tract 130, New York County, New York",190208,35389
1400000US36061013100,36061013100,"Census Tract 131, New York County, New York",105144,17917
1400000US36061013200,36061013200,"Census Tract 132, New York County, New York",89282,3816
1400000US36061013300,36061013300,"Census Tract 133, New York County, New York",83382,12789
1400000US36061013400,36061013400,"Census Tract 134, New York County, New York",96591,12204
1400000US36061013500,36061013500,"Census Tract 135, New York County, New York",64654,12411
1400000US36061013600,36061013600,"Census Tract 136, New York County, New York",105867,14392
1400000US36061013700,36061013700,"Census Tract 137, New York County, New York",148761,18686
1400000US36061013800,36061013800,"Census Tract 138, New York County, New York",132087,12592
1400000US36061013900,36061013900,"Census Tract 139, New York County, New York",101912,5198
1400000US36061014000,36061014000,"Census Tract 140, New York County, New York",153906,38656
1400000US36061014200,36061014200,"Census Tract 142, New York County, New York",208024,119997
1400000US36061014300,36061014300,"Census Tract 143, New York County, New York",,
1400000US36061014401,36061014401,"Census Tract 144.01, New York County, New York",103646,32449
1400000US36061014402,36061014402,"Census Tract 144.02, New York County, New York",126442,16066
1400000US36061014500,36061014500,"Census Tract 145, New York County, New York",159222,31384
1400000US36061014601,36061014601,"Census Tract 146.01, New York County, New York",111853,27176
1400000US36061014602,36061014602,"Census Tract 146.02, New York County, New York",95227,10130
1400000US36061014700,36061014700,"Census Tract 147, New York County, New York",190167,11366
1400000US36061014801,36061014801,"Census Tract 148.01, New York County, New York",154306,26340
1400000US36061014802,36061014802,"Census Tract 148.02, New York County, New York",124250,21729
1400000US36061014900,36061014900,"Census Tract 149, New York County, New York",155935,27955
1400000US36061015001,36061015001,"Census Tract 150.01, New York County, New York",149861,23090
1400000US36061015002,36061015002,"Census Tract 150.02, New York County, New York",205145,52506
1400000US36061015100,36061015100,"Census Tract 151, New York County, New York",61595,28973
1400000US36061015200,36061015200,"Census Tract 152, New York County, New York",85428,22598
1400000US36061015300,36061015300,"Census Tract 153, New York County, New York",155000,27815
1400000US36061015400,36061015400,"Census Tract 154, New York County, New York",93078,17352
1400000US36061015500,36061015500,"Census Tract 155, New York County, New York",109827,28990
1400000US36061015601,36061015601,"Census Tract 156.01, New York County, New York",89057,14095
1400000US36061015602,36061015602,"Census Tract 156.02, New York County, New York",56458,13953
1400000US36061015700,36061015700,"Census Tract 157, New York County, New York",139792,50897
1400000US36061015801,36061015801,"Census Tract 158.01, New York County, New York",152784,11113
1400000US36061015802,36061015802,"Census Tract 158.02, New York County, New York",96471,15006
1400000US36061015900,36061015900,"Census Tract 159, New York County, New York",112263,26518
1400000US36061016001,36061016001,"Census Tract 160.01, New York County, New York",,
1400000US36061016002,36061016002,"Census Tract 160.02, New York County, New York",118317,20415
1400000US36061016100,36061016100,"Census Tract 161, New York County, New York",121652,18786
1400000US36061016200,36061016200,"Census Tract 162, New York County, New York",32594,8037
1400000US36061016300,36061016300,"Census Tract 163, New York County, New York",119301,15632
1400000US36061016400,36061016400,"Census Tract 164, New York County, New York",27116,6219
1400000US36061016500,36061016500,"Census Tract 165, New York County, New York",138313,28579
1400000US36061016600,36061016600,"Census Tract 166, New York County, New York",40593,10245
1400000US36061016700,36061016700,"Census Tract 167, New York County, New York",165753,29789
1400000US36061016800,36061016800,"Census Tract 168, New York County, New York",24777,8265
1400000US36061016900,36061016900,"Census Tract 169, New York County, New York",114408,10409
1400000US36061017000,36061017000,"Census Tract 170, New York County, New York",31079,8164
1400000US36061017100,36061017100,"Census Tract 171, New York County, New York",150159,56216
1400000US36061017200,36061017200,"Census Tract 172, New York County, New York",43750,4016
1400000US36061017300,36061017300,"Census Tract 173, New York County, New York",128064,17489
1400000US36061017401,36061017401,"Census Tract 174.01, New York County, New York",19890,5337
1400000US36061017402,36061017402,"Census Tract 174.02, New York County, New York",38354,8212
1400000US36061017500,36061017500,"Census Tract 175, New York County, New York",146042,30837
1400000US36061017700,36061017700,"Census Tract 177, New York County, New York",82176,20338
1400000US36061017800,36061017800,"Census Tract 178, New York County, New York",48353,15559
1400000US36061017900,36061017900,"Census Tract 179, New York County, New York",75411,11108
1400000US36061018000,36061018000,"Census Tract 180, New York County, New York",34516,3398
1400000US36061018100,36061018100,"Census Tract 181, New York County, New York",95478,25670
1400000US36061018200,36061018200,"Census Tract 182, New York County, New York",23860,9147
1400000US36061018300,36061018300,"Census Tract 183, New York County, New York",120617,29338
1400000US36061018400,36061018400,"Census Tract 184, New York County, New York",27132,7537
1400000US36061018500,36061018500,"Census Tract 185, New York County, New York",116382,35500
1400000US36061018600,36061018600,"Census Tract 186, New York County, New York",34023,5958
1400000US36061018700,36061018700,"Census Tract 187, New York County, New York",113879,17488
1400000US36061018800,36061018800,"Census Tract 188, New York County, New York",30963,8254
1400000US36061018900,36061018900,"Census Tract 189, New York County, New York",26529,5629
1400000US36061019000,36061019000,"Census Tract 190, New York County, New York",55536,11731
1400000US36061019100,36061019100,"Census Tract 191, New York County, New York",101667,34171
1400000US36061019200,36061019200,"Census Tract 192, New York County, New York",17304,2105
1400000US36061019300,36061019300,"Census Tract 193, New York County, New York",41205,15191
1400000US36061019400,36061019400,"Census Tract 194, New York County, New York",20086,4306
1400000US36061019500,36061019500,"Census Tract 195, New York County, New York",116144,39077
1400000US36061019600,36061019600,"Census Tract 196, New York County, New York",17070,4932
1400000US36061019701,36061019701,"Census Tract 197.01, New York County, New York",69375,22933
1400000US36061019702,36061019702,"Census Tract 197.02, New York County, New York",66103,23256
1400000US36061019800,36061019800,"Census Tract 198, New York County, New York",74712,11792
1400000US36061019900,36061019900,"Census Tract 199, New York County, New York",81054,9948
1400000US36061020000,36061020000,"Census Tract 200, New York County, New York",61250,13901
1400000US36061020101,36061020101,"Census Tract 201.01, New York County, New York",112708,52035
1400000US36061020102,36061020102,"Census Tract 201.02, New York County, New York",69306,15258
1400000US36061020300,36061020300,"Census Tract 203, New York County, New York",38750,19439
1400000US36061020500,36061020500,"Census Tract 205, New York County, New York",116131,22793
1400000US36061020600,36061020600,"Census Tract 206, New York County, New York",38021,15148
1400000US36061020701,36061020701,"Census Tract 207.01, New York County, New York",62331,4977
1400000US36061020800,36061020800,"Census Tract 208, New York County, New York",70651,25898
1400000US36061020901,36061020901,"Census Tract 209.01, New York County, New York",23875,15406
1400000US36061021000,36061021000,"Census Tract 210, New York County, New York",28119,10211
1400000US36061021100,36061021100,"Census Tract 211, New York County, New York",48955,17514
1400000US36061021200,36061021200,"Census Tract 212, New York County, New York",53117,10736
1400000US36061021303,36061021303,"Census Tract 213.03, New York County, New York",44688,11661
1400000US36061021400,36061021400,"Census Tract 214, New York County, New York",53424,5084
1400000US36061021500,36061021500,"Census Tract 215, New York County, New York",33958,12324
1400000US36061021600,36061021600,"Census Tract 216, New York County, New York",57589,13836
1400000US36061021703,36061021703,"Census Tract 217.03, New York County, New York",,
1400000US36061021800,36061021800,"Census Tract 218, New York County, New York",47059,12871
1400000US36061021900,36061021900,"Census Tract 219, New York County, New York",19637,4294
1400000US36061022000,36061022000,"Census Tract 220, New York County, New York",62000,13238
1400000US36061022102,36061022102,"Census Tract 221.02, New York County, New York",52986,21325
1400000US36061022200,36061022200,"Census Tract 222, New York County, New York",52826,22032
1400000US36061022301,36061022301,"Census Tract 223.01, New York County, New York",42146,3103
1400000US36061022302,36061022302,"Census Tract 223.02, New York County, New York",26007,2804
1400000US36061022400,36061022400,"Census Tract 224, New York County, New York",31600,9201
1400000US36061022500,36061022500,"Census Tract 225, New York County, New York",51572,7181
1400000US36061022600,36061022600,"Census Tract 226, New York County, New York",41898,9335
1400000US36061022700,36061022700,"Census Tract 227, New York County, New York",53633,18024
1400000US36061022800,36061022800,"Census Tract 228, New York County, New York",38165,22972
1400000US36061022900,36061022900,"Census Tract 229, New York County, New York",46508,6329
1400000US36061023000,36061023000,"Census Tract 230, New York County, New York",35386,11424
1400000US36061023100,36061023100,"Census Tract 231, New York County, New York",42924,10012
1400000US36061023200,36061023200,"Census Tract 232, New York County, New York",33586,3435
1400000US36061023300,36061023300,"Census Tract 233, New York County, New York",52511,8843
1400000US36061023400,36061023400,"Census Tract 234, New York County, New York",34409,14803
1400000US36061023501,36061023501,"Census Tract 235.01, New York County, New York",40145,4754
1400000US36061023502,36061023502,"Census Tract 235.02, New York County, New York",31188,7556
1400000US36061023600,36061023600,"Census Tract 236, New York County, New York",38466,2884
1400000US36061023700,36061023700,"Census Tract 237, New York County, New York",41953,13046
1400000US36061023801,36061023801,"Census Tract 238.01, New York County, New York",88724,9316
1400000US36061023802,36061023802,"Census Tract 238.02, New York County, New York",124250,27483
1400000US36061023900,36061023900,"Census Tract 239, New York County, New York",34715,4646
1400000US36061024000,36061024000,"Census Tract 240, New York County, New York",,
1400000US36061024100,36061024100,"Census Tract 241, New York County, New York",52519,12806
1400000US36061024200,36061024200,"Census Tract 242, New York County, New York",25285,7926
1400000US36061024301,36061024301,"Census Tract 243.01, New York County, New York",42312,10672
1400000US36061024302,36061024302,"Census Tract 243.02, New York County, New York",20949,3939
1400000US36061024500,36061024500,"Census Tract 245, New York County, New York",38579,5436
1400000US36061024700,36061024700,"Census Tract 247, New York County, New York",44671,7972
1400000US36061024900,36061024900,"Census Tract 249, New York County, New York",41786,13239
1400000US36061025100,36061025100,"Census Tract 251, New York County, New York",32049,9142
1400000US36061025300,36061025300,"Census Tract 253, New York County, New York",50609,9383
1400000US36061025500,36061025500,"Census Tract 255, New York County, New York",35481,22824
1400000US36061025700,36061025700,"Census Tract 257, New York County, New York",81513,16015
1400000US36061025900,36061025900,"Census Tract 259, New York County, New York",57161,11174
1400000US36061026100,36061026100,"Census Tract 261, New York County, New York",36000,6252
1400000US36061026300,36061026300,"Census Tract 263, New York County, New York",30961,12703
1400000US36061026500,36061026500,"Census Tract 265, New York County, New York",73973,6833
1400000US36061026700,36061026700,"Census Tract 267, New York County, New York",38911,5192
1400000US36061026900,36061026900,"Census Tract 269, New York County, New York",38211,7980
1400000US36061027100,36061027100,"Census Tract 271, New York County, New York",57111,8478
1400000US36061027300,36061027300,"Census Tract 273, New York County, New York",78165,6897
1400000US36061027500,36061027500,"Census Tract 275, New York County, New York",92946,13076
1400000US36061027700,36061027700,"Census Tract 277, New York County, New York",31327,3223
1400000US36061027900,36061027900,"Census Tract 279, New York County, New York",44962,4960
1400000US36061028100,36061028100,"Census Tract 281, New York County, New York",99038,9949
1400000US36061028300,36061028300,"Census Tract 283, New York County, New York",54243,5296
1400000US36061028500,36061028500,"Census Tract 285, New York County, New York",43553,13610
1400000US36061028700,36061028700,"Census Tract 287, New York County, New York",47992,13245
1400000US36061029100,36061029100,"Census Tract 291, New York County, New York",34024,6656
1400000US36061029300,36061029300,"Census Tract 293, New York County, New York",37491,12946
1400000US36061029500,36061029500,"Census Tract 295, New York County, New York",73420,7778
1400000US36061029700,36061029700,"Census Tract 297, New York County, New York",,
1400000US36061029900,36061029900,"Census Tract 299, New York County, New York",21957,3623
1400000US36061030300,36061030300,"Census Tract 303, New York County, New York",61714,12100
1400000US36061030700,36061030700,"Census Tract 307, New York County, New York",76759,9228
1400000US36061030900,36061030900,"Census Tract 309, New York County, New York",31549,6795
1400000US36061031100,36061031100,"Census Tract 311, New York County, New York",,
1400000US36061031703,36061031703,"Census Tract 317.03, New York County, New York",,
1400000US36061031704,36061031704,"Census Tract 317.04, New York County, New York",162030,13293
1400000US36061031900,36061031900,"Census Tract 319, New York County, New York",,
1400000US36081000100,36081000100,"Census Tract 1, Queens County, New York",137147,15769
1400000US36081000200,36081000200,"Census Tract 2, Queens County, New York",67619,10374
1400000US36081000400,36081000400,"Census Tract 4, Queens County, New York",59566,8827
1400000US36081000600,36081000600,"Census Tract 6, Queens County, New York",80352,11667
1400000US36081000700,36081000700,"Census Tract 7, Queens County, New York",123658,12182
1400000US36081000800,36081000800,"Census Tract 8, Queens County, New York",70324,14642
1400000US36081001000,36081001000,"Census Tract 10, Queens County, New York",79432,16909
1400000US36081001200,36081001200,"Census Tract 12, Queens County, New York",65392,6622
1400000US36081001400,36081001400,"Census Tract 14, Queens County, New York",64535,8741
1400000US36081001600,36081001600,"Census Tract 16, Queens County, New York",78359,12761
1400000US36081001800,36081001800,"Census Tract 18, Queens County, New York",67279,23397
1400000US36081001900,36081001900,"Census Tract 19, Queens County, New York",130917,11003
1400000US36081002000,36081002000,"Census Tract 20, Queens County, New York",89226,12186
1400000US36081002200,36081002200,"Census Tract 22, Queens County, New York",70833,21135
1400000US36081002400,36081002400,"Census Tract 24, Queens County, New York",70089,19565
1400000US36081002500,36081002500,"Census Tract 25, Queens County, New York",18060,3450
1400000US36081002600,36081002600,"Census Tract 26, Queens County, New York",80677,22044
1400000US36081002800,36081002800,"Census Tract 28, Queens County, New York",63438,12914
1400000US36081003000,36081003000,"Census Tract 30, Queens County, New York",43152,11237
1400000US36081003100,36081003100,"Census Tract 31, Queens County, New York",56250,9792
1400000US36081003200,36081003200,"Census Tract 32, Queens County, New York",61411,6697
1400000US36081003300,36081003300,"Census Tract 33, Queens County, New York",62961,20188
1400000US36081003400,36081003400,"Census Tract 34, Queens County, New York",71000,20471
1400000US36081003600,36081003600,"Census Tract 36, Queens County, New York",79549,11590
1400000US36081003700,36081003700,"Census Tract 37, Queens County, New York",,
1400000US36081003800,36081003800,"Census Tract 38, Queens County, New York",73281,26350
1400000US36081003900,36081003900,"Census Tract 39, Queens County, New York",43194,8336
1400000US36081004001,36081004001,"Census Tract 40.01, Queens County, New York",72250,21270
1400000US36081004002,36081004002,"Census Tract 40.02, Queens County, New York",84028,42229
1400000US36081004200,36081004200,"Census Tract 42, Queens County, New York",51288,4828
1400000US36081004300,36081004300,"Census Tract 43, Queens County, New York",25500,10524
1400000US36081004401,36081004401,"Census Tract 44.01, Queens County, New York",57917,5130
1400000US36081004500,36081004500,"Census Tract 45, Queens County, New York",82662,16205
1400000US36081004700,36081004700,"Census Tract 47, Queens County, New York",34063,7769
1400000US36081005000,36081005000,"Census Tract 50, Queens County, New York",,
1400000US36081005100,36081005100,"Census Tract 51, Queens County, New York",47786,4733
1400000US36081005200,36081005200,"Census Tract 52, Queens County, New York",59234,15219
1400000US36081005300,36081005300,"Census Tract 53, Queens County, New York",62250,9852
1400000US36081005400,36081005400,"Census Tract 54, Queens County, New York",65172,8948
1400000US36081005500,36081005500,"Census Tract 55, Queens County, New York",60179,6087
1400000US36081005700,36081005700,"Census Tract 57, Queens County, New York",62177,7720
1400000US36081005800,36081005800,"Census Tract 58, Queens County, New York",71702,17511
1400000US36081005900,36081005900,"Census Tract 59, Queens County, New York",80194,11954
1400000US36081006100,36081006100,"Census Tract 61, Queens County, New York",64588,10845
1400000US36081006201,36081006201,"Census Tract 62.01, Queens County, New York",58685,9208
1400000US36081006202,36081006202,"Census Tract 62.02, Queens County, New York",51250,23249
1400000US36081006300,36081006300,"Census Tract 63, Queens County, New York",72264,16995
1400000US36081006501,36081006501,"Census Tract 65.01, Queens County, New York",63214,12811
1400000US36081006502,36081006502,"Census Tract 65.02, Queens County, New York",80747,11112
1400000US36081006900,36081006900,"Census Tract 69, Queens County, New York",58879,16157
1400000US36081007100,36081007100,"Census Tract 71, Queens County, New York",72302,8836
1400000US36081007300,36081007300,"Census Tract 73, Queens County, New York",69719,11228
1400000US36081007500,36081007500,"Census Tract 75, Queens County, New York",81716,10742
1400000US36081007700,36081007700,"Census Tract 77, Queens County, New York",81667,13295
1400000US36081007900,36081007900,"Census Tract 79, Queens County, New York",50072,10323
1400000US36081008100,36081008100,"Census Tract 81, Queens County, New York",57431,38143
1400000US36081008300,36081008300,"Census Tract 83, Queens County, New York",50417,8041
1400000US36081008500,36081008500,"Census Tract 85, Queens County, New York",43750,16825
1400000US36081008600,36081008600,"Census Tract 86, Queens County, New York",78833,12217
1400000US36081008700,36081008700,"Census Tract 87, Queens County, New York",27544,5912
1400000US36081008800,36081008800,"Census Tract 88, Queens County, New York",86731,11838
1400000US36081009100,36081009100,"Census Tract 91, Queens County, New York",65354,15029
1400000US36081009400,36081009400,"Census Tract 94, Queens County, New York",53674,13475
1400000US36081009500,36081009500,"Census Tract 95, Queens County, New York",68621,10321
1400000US36081009600,36081009600,"Census Tract 96, Queens County, New York",87880,9524
1400000US36081009700,36081009700,"Census Tract 97, Queens County, New York",87034,9658
1400000US36081009800,36081009800,"Census Tract 98, Queens County, New York",66000,16414
1400000US36081009900,36081009900,"Census Tract 99, Queens County, New York",,
1400000US36081010000,36081010000,"Census Tract 100, Queens County, New York",92816,20327
1400000US36081010100,36081010100,"Census Tract 101, Queens County, New York",63309,11913
1400000US36081010200,36081010200,"Census Tract 102, Queens County, New York",52443,16157
1400000US36081010300,36081010300,"Census Tract 103, Queens County, New York",64189,10493
1400000US36081010400,36081010400,"Census Tract 104, Queens County, New York",67589,14216
1400000US36081010500,36081010500,"Census Tract 105, Queens County, New York",48030,18581
1400000US36081010600,36081010600,"Census Tract 106, Queens County, New York",64716,8232
1400000US36081010701,36081010701,"Census Tract 107.01, Queens County, New York",,
1400000US36081010800,36081010800,"Census Tract 108, Queens County, New York",59779,10568
1400000US36081011000,36081011000,"Census Tract 110, Queens County, New York",71776,17641
1400000US36081011100,36081011100,"Census Tract 111, Queens County, New York",71570,9105
1400000US36081011200,36081011200,"Census Tract 112, Queens County, New York",54113,7793
1400000US36081011300,36081011300,"Census Tract 113, Queens County, New York",72861,10278
1400000US36081011400,36081011400,"Census Tract 114, Queens County, New York",42321,8060
1400000US36081011500,36081011500,"Census Tract 115, Queens County, New York",74688,8098
1400000US36081011600,36081011600,"Census Tract 116, Queens County, New York",64167,22391
1400000US36081011700,36081011700,"Census Tract 117, Queens County, New York",59934,14302
1400000US36081011800,36081011800,"Census Tract 118, Queens County, New York",56921,5454
1400000US36081011900,36081011900,"Census Tract 119, Queens County, New York",63750,13419
1400000US36081012000,36081012000,"Census Tract 120, Queens County, New York",46071,9501
1400000US36081012100,36081012100,"Census Tract 121, Queens County, New York",60119,7660
1400000US36081012200,36081012200,"Census Tract 122, Queens County, New York",61563,6037
1400000US36081012301,36081012301,"Census Tract 123.01, Queens County, New York",83155,18085
1400000US36081012400,36081012400,"Census Tract 124, Queens County, New York",69265,14171
1400000US36081012500,36081012500,"Census Tract 125, Queens County, New York",77011,13506
1400000US36081012601,36081012601,"Census Tract 126.01, Queens County, New York",70179,8357
